1055	177
1056	177
1057	177
1058	177
1059	177
1060	177
1061	177
1062	178
1063	178
1064	179
1065	179
1066	179
1067	179
1068	179
1069	179
1070	180
1071	180
1072	180
1073	180
1074	180
1075	180
1076	180
1077	180
1078	180
1079	180
1080	180
1081	180
1082	180
1083	180
1084	180
1085	180
1086	180
1087	180
1088	181
1089	181
1090	181
1091	181
1092	182
1093	182
1094	183
1095	183
1096	183
1097	183
1098	184
1099	184
1100	184
1101	184
1102	184
1103	184
1104	185
1105	185
1106	185
1107	185
1108	185
1109	185
1110	186
1111	186
1112	186
1113	186
1114	186
1115	186
1116	186
1117	186
1118	187
1119	187
1120	187
1121	187
1122	187
1123	187
1124	188
1125	188
1126	188
1127	188
1128	188
1129	188
1130	189
1131	189
1132	189
1133	189
1134	189
1135	189
1136	189
1137	189
1138	189
1139	189
1140	189
1141	189
1142	189
1143	189
1144	189
1145	189
1146	189
1147	189
1148	189
1149	189
1150	189
1151	189
1152	190
1153	190
1154	191
1155	191
1156	191
1157	191
1158	191
1159	191
1160	191
1161	191
1162	191
1163	191
1164	192
1165	192
1166	192
1167	192
1168	192
1169	192
1170	192
1171	192
1172	193
1173	193
1174	193
1175	193
1176	193
1177	193
1178	193
1179	193
1180	193
1181	193
1182	194
1183	194
1184	194
1185	194
1186	194
1187	194
1188	195
1189	195
1190	195
1191	195
1192	195
1193	195
1194	196
1195	196
1196	196
1197	196
1198	196
1199	196
1200	196
1201	196
1202	197
1203	197
1204	197
1205	197
1206	197
1207	197
1208	197
1209	197
1210	197
1211	197
1212	197
1213	197
1214	198
1215	198
1216	198
1217	198
1218	199
1219	199
1220	199
1221	199
1222	199
1223	199
1224	200
1225	200
1226	200
1227	200
1228	200
1229	200
1230	201
1231	201
1232	202
1233	202
1234	202
1235	202
1236	202
1237	202
1238	203
1239	203
1240	203
1241	203
1242	203
1243	203
1244	203
1245	203
1246	203
1247	203
1248	203
1249	203
1250	204
1251	204
1252	204
1253	204
1254	204
1255	204
1256	204
1257	204
1258	204
1259	204
1260	205
1261	205
1262	205
1263	205
1264	205
1265	205
1266	205
1267	205
1268	205
1269	205
1270	205
1271	205
1272	205
1273	205
1274	205
1275	205
1276	205
1277	205
1278	206
1279	206
1280	207
1281	207
1282	207
1283	207
1284	208
1285	208
1286	208
1287	208
1288	208
1289	208
1290	209
1291	209
1292	210
1293	210
1294	210
1295	210
1296	210
1297	210
1298	211
1299	211
1300	211
1301	211
1302	212
1303	212
1304	213
1305	213
1306	213
1307	213
1308	214
1309	214
1310	214
1311	214
1312	214
1313	214
1314	214
1315	214
1316	214
1317	214
1318	214
1319	214
1320	215
1321	215
1322	216
1323	216
1324	216
1325	216
1326	216
1327	216
1328	217
1329	217
1330	217
1331	217
1332	217
1333	217
1334	217
1335	217
1336	217
1337	217
1338	217
1339	217
1340	217
1341	217
1342	217
1343	217
1344	217
1345	217
1346	217
1347	217
1348	217
1349	217
1350	217
1351	217
1352	217
1353	217
1354	217
1355	217
1356	217
1357	217
1358	217
1359	217
1360	217
1361	217
1362	218
1363	218
1364	218
1365	218
1366	218
1367	218
1368	219
1369	219
1370	219
1371	219
1372	219
1373	219
1374	220
1375	220
1376	220
1377	220
1378	220
1379	220
1380	220
1381	220
1382	221
1383	221
1384	221
1385	221
1386	221
1387	221
1388	221
1389	221
1390	221
1391	221
1392	221
1393	221
1394	221
1395	221
1396	221
1397	221
1398	221
1399	221
1400	222
1401	222
1402	222
1403	222
1404	222
1405	222
1406	222
1407	222
1408	222
1409	222
1410	223
1411	223
1412	223
1413	223
1414	223
1415	223
1416	223
1417	223
1418	223
1419	223
1420	223
1421	223
1422	223
1423	223
1424	224
1425	224
1426	224
1427	224
1428	225
1429	225
1430	226
1431	226
1432	226
1433	226
1434	227
1435	227
1436	227
1437	227
1438	227
1439	227
1440	228
1441	228
1442	228
1443	228
1444	228
1445	228
1446	228
1447	228
1448	229
1449	229
1450	229
1451	229
1452	230
1453	230
1454	231
1455	231
1456	231
1457	231
1458	231
1459	231
1460	232
1461	232
1462	232
1463	232
1464	232
1465	232
1466	232
1467	232
1468	232
1469	232
1470	232
1471	232
1472	233
1473	233
1474	233
1475	233
1476	233
1477	233
1478	233
1479	233
1480	233
1481	233
1482	234
1483	234
1484	235
1485	235
1486	235
1487	235
1488	236
1489	236
1490	237
1491	237
1492	237
1493	237
1494	238
1495	238
1496	238
1497	238
1498	238
1499	238
1500	239
1501	239
1502	239
1503	239
1504	239
1505	239
1506	239
1507	239
1508	239
1509	239
1510	239
1511	239
1512	240
1513	240
1514	240
1515	240
1516	240
1517	240
1518	240
1519	240
1520	240
1521	240
1522	240
1523	240
1524	241
1525	241
1526	241
1527	241
1528	241
1529	241
1530	241
1531	241
1532	242
1533	242
1534	242
1535	242
1536	242
1537	242
1538	242
1539	242
1540	242
1541	242
1542	242
1543	242
1544	243
1545	243
1546	243
1547	243
1548	243
1549	243
1550	244
1551	244
1552	244
1553	244
1554	245
1555	245
1556	245
1557	245
1558	245
1559	245
1560	246
1561	246
1562	246
1563	246
1564	246
1565	246
1566	246
1567	246
1568	247
1569	247
1570	247
1571	247
1572	248
1573	248
1574	248
1575	248
1576	248
1577	248
1578	248
1579	248
1580	249
1581	249
1582	249
1583	249
1584	250
1585	250
1586	250
1587	250
1588	250
1589	250
1590	250
1591	250
1592	250
1593	250
1594	250
1595	250
1596	250
1597	250
1598	251
1599	251
1600	251
1601	251
1602	252
1603	252
1604	252
1605	252
1606	252
1607	252
1608	253
1609	253
1610	254
1611	254
1612	254
1613	254
1614	255
1615	255
1616	255
1617	255
1618	255
1619	255
1620	256
1621	256
1622	257
1623	257
1624	257
1625	257
1626	257
1627	257
1628	258
1629	258
1630	258
1631	258
1632	258
1633	258
1634	258
1635	258
1636	258
1637	258
1638	259
1639	259
1640	259
1641	259
1642	259
1643	259
1644	259
1645	259
1646	259
1647	259
1648	259
1649	259
1650	259
1651	259
1652	259
1653	259
1654	259
1655	259
1656	259
1657	259
1658	260
1659	260
1660	260
1661	260
1662	260
1663	260
1664	261
1665	261
1666	261
1667	261
1668	262
1669	262
1670	263
1671	263
1672	263
1673	263
1674	263
1675	263
1676	263
1677	263
1678	263
1679	263
1680	263
1681	263
1682	263
1683	263
1684	263
1685	263
1686	263
1687	263
1688	263
1689	263
1690	263
1691	263
1692	263
1693	263
1694	264
1695	264
1696	264
1697	264
1698	265
1699	265
1700	266
1701	266
1702	266
1703	266
1704	266
1705	266
1706	266
1707	266
1708	266
1709	266
1710	267
1711	267
1712	267
1713	267
1714	267
1715	267
1716	267
1717	267
1718	267
1719	267
1720	267
1721	267
1722	268
1723	268
1724	269
1725	269
1726	269
1727	269
1728	269
1729	269
1730	269
1731	269
1732	269
1733	269
1734	270
1735	270
1736	270
1737	270
1738	270
1739	270
1740	270
1741	270
1742	271
1743	271
1744	271
1745	271
1746	271
1747	271
1748	272
1749	272
1750	272
1751	272
1752	272
1753	272
1754	273
1755	273
1756	273
1757	273
1758	273
1759	273
1760	274
1761	274
1762	274
1763	274
1764	274
1765	274
1766	274
1767	274
1768	274
1769	274
1770	274
1771	274
1772	274
1773	274
1774	274
1775	274
1776	274
1777	274
1778	275
1779	275
1780	275
1781	275
1782	275
1783	275
1784	276
1785	276
1786	276
1787	276
1788	277
1789	277
1790	278
1791	278
1792	278
1793	278
1794	278
1795	278
1796	278
1797	278
1798	278
1799	278
1800	278
1801	278
1802	279
1803	279
1804	279
1805	279
1806	279
1807	279
1808	279
1809	279
1810	279
1811	279
1812	280
1813	280
1814	280
1815	280
1816	280
1817	280
1818	280
1819	280
1820	280
1821	280
1822	280
1823	280
1824	281
1825	281
1826	281
1827	281
1828	281
1829	281
1830	281
1831	281
1832	282
1833	282
1834	282
1835	282
1836	282
1837	282
1838	282
1839	282
1840	282
1841	282
1842	282
1843	282
1844	282
1845	282
1846	282
1847	282
1848	283
1849	283
1850	283
1851	283
1852	283
1853	283
1854	283
1855	283
1856	283
1857	283
1858	283
1859	283
1860	283
1861	283
1862	284
1863	284
1864	284
1865	284
1866	284
1867	284
1868	285
1869	285
1870	285
1871	285
1872	286
1873	286
1874	287
1875	287
1876	287
1877	287
1878	288
1879	288
1880	289
1881	289
1882	289
1883	289
1884	289
1885	289
1886	289
1887	289
1888	289
1889	289
1890	290
1891	290
1892	290
1893	290
1894	290
1895	290
1896	290
1897	290
1898	290
1899	290
1900	290
1901	290
1902	291
1903	291
1904	291
1905	291
1906	291
1907	291
1908	292
1909	292
1910	292
1911	292
1912	292
1913	292
1914	293
1915	293
1916	293
1917	293
1918	293
1919	293
1920	293
1921	293
1922	293
1923	293
1924	293
1925	293
1926	293
1927	293
1928	293
1929	293
1930	293
1931	293
1932	294
1933	294
1934	295
1935	295
1936	295
1937	295
1938	295
1939	295
1940	295
1941	295
1942	295
1943	295
1944	295
1945	295
1946	295
1947	295
1948	295
1949	295
1950	296
1951	296
1952	297
1953	297
1954	297
1955	297
1956	297
1957	297
1958	297
1959	297
1960	297
1961	297
1962	297
1963	297
1964	297
1965	297
1966	297
1967	297
1968	297
1969	297
1970	297
1971	297
1972	297
1973	297
1974	298
1975	298
1976	298
1977	298
1978	298
1979	298
1980	299
1981	299
1982	299
1983	299
1984	299
1985	299
1986	299
1987	299
1988	300
1989	300
1990	300
1991	300
1992	300
1993	300
1994	301
1995	301
1996	301
1997	301
1998	302
1999	302
