0.72 1.987	0.73	1	0	0	0	0	11.9861	12.8878	-19.4925	
0.73 1.987	0.74	1	0	0	0	0	12.114	12.7897	-19.4925	
0.74 1.987	0.75	1	0	0	0	0	12.2409	12.6916	-19.4925	
0.75 1.987	0.76	1	0	0	0	0	12.3669	12.5935	-19.4925	
0.76 1.987	0.77	1	0	0	0	0	12.4918	12.4954	-19.4925	
0.77 1.987	0.78	1	0	0	0	0	12.6158	12.3973	-19.4925	
0.78 1.987	0.79	1	0	0	0	0	12.7388	12.2992	-19.4925	
0.79 1.987	0.8	1	0	0	0	0	12.8608	12.2011	-19.4925	
0.8 1.987	0.81	1	0	0	0	0	12.9818	12.103	-19.4925	
0.81 1.987	0.82	1	0	0	0	0	13.1019	12.0049	-19.4925	
0.82 1.987	0.83	1	0	0	0	0	13.2209	11.9068	-19.4925	
0.83 1.987	0.84	1	0	0	0	0	13.339	11.8087	-19.4925	
0.84 1.987	0.85	1	0	0	0	0	13.4561	11.7106	-19.4925	
0.85 1.987	0.86	1	0	0	0	0	13.5723	11.6125	-19.4925	
0.86 1.987	0.87	1	0	0	0	0	13.6874	11.5144	-19.4925	
0.87 1.987	0.88	1	0	0	0	0	13.8016	11.4163	-19.4925	
0.88 1.987	0.89	1	0	0	0	0	13.9147	11.3182	-19.4925	
0.89 1.987	0.9	1	0	0	0	0	14.027	11.2201	-19.4925	
0.9 1.987	0.91	1	0	0	0	0	14.1382	11.122	-19.4925	
0.91 1.987	0.92	1	0	0	0	0	14.2484	11.0239	-19.4925	
0.92 1.987	0.93	1	0	0	0	0	14.3577	10.9258	-19.4925	
0.93 1.987	0.94	1	0	0	0	0	14.4659	10.8277	-19.4925	
0.94 1.987	0.95	1	0	0	0	0	14.5732	10.7296	-19.4925	
0.95 1.987	0.96	1	0	0	0	0	14.6796	10.6315	-19.4925	
0.96 1.987	0.97	1	0	0	0	0	14.7849	10.5334	-19.4925	
0.97 1.987	0.98	1	0	0	0	0	14.8892	10.4353	-19.4925	
0.98 1.987	0.99	1	0	0	0	0	14.9926	10.3372	-19.4925	
0.99 1.987	1	1	0	0	0	0	15.095	10.2391	-19.4925	
1 1.987	1.01	1	0	0	0	0	15.1964	10.141	-19.4925	
1.01 1.987	1.02	1	0	0	0	0	15.2968	10.0429	-19.4925	
1.02 1.987	1.03	1	0	0	0	0	15.3963	9.94475	-19.4925	
1.03 1.987	1.04	1	0	0	0	0	15.4948	9.84665	-19.4925	
1.04 1.987	1.05	1	0	0	0	0	15.5922	9.74855	-19.4925	
1.05 1.987	1.06	1	0	0	0	0	15.6887	9.65045	-19.4925	
1.06 1.987	1.07	1	0	0	0	0	15.7843	9.55235	-19.4925	
1.07 1.987	1.08	1	0	0	0	0	15.8788	9.45425	-19.4925	
1.08 1.987	1.09	1	0	0	0	0	15.9724	9.35615	-19.4925	
1.09 1.987	1.1	1	0	0	0	0	16.065	9.25805	-19.4925	
1.1 1.987	1.11	1	0	0	0	0	16.1565	9.15995	-19.4925	
1.11 1.987	1.12	1	0	0	0	0	16.2472	9.06185	-19.4925	
1.12 1.987	1.13	1	0	0	0	0	16.3368	8.96375	-19.4925	
1.13 1.987	1.14	1	0	0	0	0	16.4255	8.86565	-19.4925	
1.14 1.987	1.15	1	0	0	0	0	16.5131	8.76755	-19.4925	
1.15 1.987	1.16	1	0	0	0	0	16.5998	8.66945	-19.4925	
1.16 1.987	1.17	1	0	0	0	0	16.6855	8.57135	-19.4925	
1.17 1.987	1.18	1	0	0	0	0	16.7703	8.47325	-19.4925	
1.18 1.987	1.19	1	0	0	0	0	16.854	8.37515	-19.4925	
1.19 1.987	1.2	1	0	0	0	0	16.9368	8.27705	-19.4925	
1.2 1.987	1.21	1	0	0	0	0	17.0186	8.17895	-19.4925	
1.21 1.987	1.22	1	0	0	0	0	17.0994	8.08085	-19.4925	
1.22 1.987	1.23	1	0	0	0	0	17.1792	7.98275	-19.4925	
1.23 1.987	1.24	1	0	0	0	0	17.2581	7.88465	-19.4925	
1.24 1.987	1.25	1	0	0	0	0	17.3359	7.78655	-19.4925	
1.25 1.987	1.26	1	0	0	0	0	17.4128	7.68845	-19.4925	
1.26 1.987	1.27	1	0	0	0	0	17.4887	7.59035	-19.4925	
1.27 1.987	1.28	1	0	0	0	0	17.5636	7.49225	-19.4925	
1.28 1.987	1.29	1	0	0	0	0	17.6376	7.39415	-19.4925	
1.29 1.987	1.3	1	0	0	0	0	17.7106	7.29605	-19.4925	
1.3 1.987	1.31	1	0	0	0	0	17.7825	7.19795	-19.4925	
1.31 1.987	1.32	1	0	0	0	0	17.8535	7.09985	-19.4925	
1.32 1.987	1.33	1	0	0	0	0	17.9235	7.00175	-19.4925	
1.33 1.987	1.34	1	0	0	0	0	17.9926	6.90365	-19.4925	
1.34 1.987	1.35	1	0	0	0	0	18.0606	6.80555	-19.4925	
1.35 1.987	1.36	1	0	0	0	0	18.1277	6.70745	-19.4925	
1.36 1.987	1.37	1	0	0	0	0	18.1938	6.60935	-19.4925	
1.37 1.987	1.38	1	0	0	0	0	18.2589	6.51125	-19.4925	
1.38 1.987	1.39	1	0	0	0	0	18.323	6.41315	-19.4925	
1.39 1.987	1.4	1	0	0	0	0	18.3862	6.31505	-19.4925	
1.4 1.987	1.41	1	0	0	0	0	18.4484	6.21695	-19.4925	
1.41 1.987	1.42	1	0	0	0	0	18.5096	6.11885	-19.4925	
1.42 1.987	1.43	1	0	0	0	0	18.5698	6.02075	-19.4925	
1.43 1.987	1.44	1	0	0	0	0	18.629	5.92265	-19.4925	
1.44 1.987	1.45	1	0	0	0	0	18.6872	5.82455	-19.4925	
1.45 1.987	1.46	1	0	0	0	0	18.7445	5.72645	-19.4925	
1.46 1.987	1.47	1	0	0	0	0	18.8008	5.62835	-19.4925	
1.47 1.987	1.48	1	0	0	0	0	18.8561	5.53025	-19.4925	
1.48 1.987	1.49	1	0	0	0	0	18.9104	5.43215	-19.4925	
1.49 1.987	1.5	1	0	0	0	0	18.9638	5.33405	-19.4925	
1.5 1.987	1.51	1	0	0	0	0	19.0161	5.23595	-19.4925	
1.51 1.987	1.52	1	0	0	0	0	19.0675	5.13785	-19.4925	
1.52 1.987	1.53	1	0	0	0	0	19.1179	5.03975	-19.4925	
1.53 1.987	1.54	1	0	0	0	0	19.1673	4.94165	-19.4925	
1.54 1.987	1.55	1	0	0	0	0	19.2157	4.84355	-19.4925	
1.55 1.987	1.56	1	0	0	0	0	19.2632	4.74545	-19.4925	
1.56 1.987	1.57	1	0	0	0	0	19.3097	4.64735	-19.4925	
1.57 1.987	1.58	1	0	0	0	0	19.3552	4.54925	-19.4925	
1.58 1.987	1.59	1	0	0	0	0	19.3997	4.45115	-19.4925	
1.59 1.987	1.6	1	0	0	0	0	19.4432	4.35305	-19.4925	
1.6 1.987	1.61	1	0	0	0	0	19.4857	4.25495	-19.4925	
1.61 1.987	1.62	1	0	0	0	0	19.5273	4.15685	-19.4925	
1.62 1.987	1.63	1	0	0	0	0	19.5679	4.05875	-19.4925	
1.63 1.987	1.64	1	0	0	0	0	19.6075	3.96065	-19.4925	
1.64 1.987	1.65	1	0	0	0	0	19.6461	3.86255	-19.4925	
1.65 1.987	1.66	1	0	0	0	0	19.6838	3.76445	-19.4925	
1.66 1.987	1.67	1	0	0	0	0	19.7204	3.66635	-19.4925	
1.67 1.987	1.68	1	0	0	0	0	19.7561	3.56825	-19.4925	
1.68 1.987	1.69	1	0	0	0	0	19.7908	3.47015	-19.4925	
1.69 1.987	1.7	1	0	0	0	0	19.8246	3.37205	-19.4925	
1.7 1.987	1.71	1	0	0	0	0	19.8573	3.27395	-19.4925	
1.71 1.987	1.72	1	0	0	0	0	19.889	3.17585	-19.4925	
1.72 1.987	1.73	1	0	0	0	0	19.9198	3.07775	-19.4925	
1.73 1.987	1.74	1	0	0	0	0	19.9496	2.97965	-19.4925	
1.74 1.987	1.75	1	0	0	0	0	19.9784	2.88155	-19.4925	
1.75 1.987	1.76	1	0	0	0	0	20.0063	2.78345	-19.4925	
1.76 1.987	1.77	1	0	0	0	0	20.0331	2.68535	-19.4925	
1.77 1.987	1.78	1	0	0	0	0	20.059	2.58725	-19.4925	
1.78 1.987	1.79	1	0	0	0	0	20.0839	2.48915	-19.4925	
1.79 1.987	1.8	1	0	0	0	0	20.1078	2.39105	-19.4925	
1.8 1.987	1.81	1	0	0	0	0	20.1307	2.29295	-19.4925	
1.81 1.987	1.82	1	0	0	0	0	20.1527	2.19485	-19.4925	
1.82 1.987	1.83	1	0	0	0	0	20.1736	2.09675	-19.4925	
1.83 1.987	1.84	1	0	0	0	0	20.1936	1.99865	-19.4925	
1.84 1.987	1.85	1	0	0	0	0	20.2126	1.90055	-19.4925	
1.85 1.987	1.86	1	0	0	0	0	20.2307	1.80245	-19.4925	
1.86 1.987	1.87	1	0	0	0	0	20.2477	1.70435	-19.4925	
1.87 1.987	1.88	1	0	0	0	0	20.2638	1.60625	-19.4925	
1.88 1.987	1.89	1	0	0	0	0	20.2788	1.50815	-19.4925	
1.89 1.987	1.9	1	0	0	0	0	20.293	1.41005	-19.4925	
1.9 1.987	1.91	1	0	0	0	0	20.3061	1.31195	-19.4925	
1.91 1.987	1.92	1	0	0	0	0	20.3182	1.21385	-19.4925	
1.92 1.987	1.93	1	0	0	0	0	20.3294	1.11575	-19.4925	
1.93 1.987	1.94	1	0	0	0	0	20.3395	1.01765	-19.4925	
1.94 1.987	1.95	1	0	0	0	0	20.3487	0.91955	-19.4925	
1.95 1.987	1.96	1	0	0	0	0	20.357	0.82145	-19.4925	
1.96 1.987	1.97	1	0	0	0	0	20.3642	0.72335	-19.4925	
1.97 1.987	1.98	1	0	0	0	0	20.3704	0.62525	-19.4925	
1.98 1.987	1.99	1	0	0	0	0	20.3757	0.52715	-19.4925	
1.99 1.987	2	1	0	0	0	0	20.38	0.42905	-19.4925	
2 1.987	2.01	1	0	0	0	0	20.3833	0.33095	-19.4925	
2.01 1.987	2.02	1	0	0	0	0	20.3856	0.23285	-19.4925	
2.02 1.987	2.03	1	0	0	0	0	20.387	0.13475	-19.4925	
2.03 1.987	2.04	1	0	0	0	0	20.3874	0.03665	-19.4925	
2.04 1.987	2.05	1	0	0	0	0	20.3867	-0.06145	-19.4925	
2.05 1.987	2.06	1	0	0	0	0	20.3851	-0.15955	-19.4925	
2.06 1.987	2.07	1	0	0	0	0	20.3826	-0.25765	-19.4925	
2.07 1.987	2.08	1	0	0	0	0	20.379	-0.35575	-19.4925	
2.08 1.987	2.09	1	0	0	0	0	20.3745	-0.45385	-19.4925	
2.09 1.987	2.1	1	0	0	0	0	20.369	-0.55195	-19.4925	
2.1 1.987	2.11	1	0	0	0	0	20.3624	-0.65005	-19.4925	
2.11 1.987	2.12	1	0	0	0	0	20.355	-0.74815	-19.4925	
2.12 1.987	2.13	1	0	0	0	0	20.3465	-0.84625	-19.4925	
2.13 1.987	2.14	1	0	0	0	0	20.3371	-0.94435	-19.4925	
2.14 1.987	2.15	1	0	0	0	0	20.3266	-1.04245	-19.4925	
2.15 1.987	2.16	1	0	0	0	0	20.3152	-1.14055	-19.4925	
2.16 1.987	2.17	1	0	0	0	0	20.3028	-1.23865	-19.4925	
2.17 1.987	2.18	1	0	0	0	0	20.2895	-1.33675	-19.4925	
2.18 1.987	2.19	1	0	0	0	0	20.2751	-1.43485	-19.4925	
2.19 1.987	2.2	1	0	0	0	0	20.2598	-1.53295	-19.4925	
2.2 1.987	2.21	1	0	0	0	0	20.2435	-1.63105	-19.4925	
2.21 1.987	2.22	1	0	0	0	0	20.2262	-1.72915	-19.4925	
2.22 1.987	2.23	1	0	0	0	0	20.2079	-1.82725	-19.4925	
2.23 1.987	2.24	1	0	0	0	0	20.1887	-1.92535	-19.4925	
2.24 1.987	2.25	1	0	0	0	0	20.1684	-2.02345	-19.4925	
2.25 1.987	2.26	1	0	0	0	0	20.1472	-2.12155	-19.4925	
2.26 1.987	2.27	1	0	0	0	0	20.125	-2.21965	-19.4925	
2.27 1.987	2.28	1	0	0	0	0	20.1018	-2.31775	-19.4925	
2.28 1.987	2.29	1	0	0	0	0	20.0777	-2.41585	-19.4925	
2.29 1.987	2.3	1	0	0	0	0	20.0526	-2.51395	-19.4925	
2.3 1.987	2.31	1	0	0	0	0	20.0264	-2.61205	-19.4925	
2.31 1.987	2.32	1	0	0	0	0	19.9993	-2.71015	-19.4925	
2.32 1.987	2.33	1	0	0	0	0	19.9712	-2.80825	-19.4925	
2.33 1.987	2.34	1	0	0	0	0	19.9422	-2.90635	-19.4925	
2.34 1.987	2.35	1	0	0	0	0	19.9121	-3.00445	-19.4925	
2.35 1.987	2.36	1	0	0	0	0	19.8811	-3.10255	-19.4925	
2.36 1.987	2.37	1	0	0	0	0	19.8491	-3.20065	-19.4925	
2.37 1.987	2.38	1	0	0	0	0	19.8161	-3.29875	-19.4925	
2.38 1.987	2.39	1	0	0	0	0	19.7821	-3.39685	-19.4925	
2.39 1.987	2.4	1	0	0	0	0	19.7472	-3.49495	-19.4925	
2.4 1.987	2.41	1	0	0	0	0	19.7113	-3.59305	-19.4925	
2.41 1.987	2.42	1	0	0	0	0	19.6744	-3.69115	-19.4925	
2.42 1.987	2.43	1	0	0	0	0	19.6365	-3.78925	-19.4925	
2.43 1.987	2.44	1	0	0	0	0	19.5976	-3.88735	-19.4925	
2.44 1.987	2.45	1	0	0	0	0	19.5577	-3.98545	-19.4925	
2.45 1.987	2.46	1	0	0	0	0	19.5169	-4.08355	-19.4925	
2.46 1.987	2.47	1	0	0	0	0	19.4751	-4.18165	-19.4925	
2.47 1.987	2.48	1	0	0	0	0	19.4323	-4.27975	-19.4925	
2.48 1.987	2.49	1	0	0	0	0	19.3885	-4.37785	-19.4925	
2.49 1.987	2.5	1	0	0	0	0	19.3438	-4.47595	-19.4925	
2.5 1.987	2.51	1	0	0	0	0	19.298	-4.57405	-19.4925	
2.51 1.987	2.52	1	0	0	0	0	19.2513	-4.67215	-19.4925	
2.52 1.987	2.53	1	0	0	0	0	19.2036	-4.77025	-19.4925	
2.53 1.987	2.54	1	0	0	0	0	19.1549	-4.86835	-19.4925	
2.54 1.987	2.55	1	0	0	0	0	19.1052	-4.96645	-19.4925	
2.55 1.987	2.56	1	0	0	0	0	19.0546	-5.06455	-19.4925	
2.56 1.987	2.57	1	0	0	0	0	19.003	-5.16265	-19.4925	
2.57 1.987	2.58	1	0	0	0	0	18.9504	-5.26075	-19.4925	
2.58 1.987	2.59	1	0	0	0	0	18.8968	-5.35885	-19.4925	
2.59 1.987	2.6	1	0	0	0	0	18.8422	-5.45695	-19.4925	
2.6 1.987	2.61	1	0	0	0	0	18.7866	-5.55505	-19.4925	
2.61 1.987	2.62	1	0	0	0	0	18.7301	-5.65315	-19.4925	
2.62 1.987	2.63	1	0	0	0	0	18.6726	-5.75125	-19.4925	
2.63 1.987	2.64	1	0	0	0	0	18.6141	-5.84935	-19.4925	
2.64 1.987	2.65	1	0	0	0	0	18.5546	-5.94745	-19.4925	
2.65 1.987	2.66	1	0	0	0	0	18.4942	-6.04555	-19.4925	
2.66 1.987	2.67	1	0	0	0	0	18.4327	-6.14365	-19.4925	
2.67 1.987	2.68	1	0	0	0	0	18.3703	-6.24175	-19.4925	
2.68 1.987	2.69	1	0	0	0	0	18.3069	-6.33985	-19.4925	
2.69 1.987	2.7	1	0	0	0	0	18.2426	-6.43795	-19.4925	
2.7 1.987	2.71	1	0	0	0	0	18.1772	-6.53605	-19.4925	
2.71 1.987	2.72	1	0	0	0	0	18.1108	-6.63415	-19.4925	
2.72 1.987	2.73	1	0	0	0	0	18.0435	-6.73225	-19.4925	
2.73 1.987	2.74	1	0	0	0	0	17.9752	-6.83035	-19.4925	
2.74 1.987	2.75	1	0	0	0	0	17.9059	-6.92845	-19.4925	
2.75 1.987	2.76	1	0	0	0	0	17.8357	-7.02655	-19.4925	
2.76 1.987	2.77	1	0	0	0	0	17.7644	-7.12465	-19.4925	
2.77 1.987	2.78	1	0	0	0	0	17.6922	-7.22275	-19.4925	
2.78 1.987	2.79	1	0	0	0	0	17.619	-7.32085	-19.4925	
2.79 1.987	2.8	1	0	0	0	0	17.5448	-7.41895	-19.4925	
2.8 1.987	2.81	1	0	0	0	0	17.4696	-7.51705	-19.4925	
2.81 1.987	2.82	1	0	0	0	0	17.3935	-7.61515	-19.4925	
2.82 1.987	2.83	1	0	0	0	0	17.3163	-7.71325	-19.4925	
2.83 1.987	2.84	1	0	0	0	0	17.2382	-7.81135	-19.4925	
2.84 1.987	2.85	1	0	0	0	0	17.1591	-7.90945	-19.4925	
2.85 1.987	2.86	1	0	0	0	0	17.0791	-8.00755	-19.4925	
2.86 1.987	2.87	1	0	0	0	0	16.998	-8.10565	-19.4925	
2.87 1.987	2.88	1	0	0	0	0	16.916	-8.20375	-19.4925	
2.88 1.987	2.89	1	0	0	0	0	16.8329	-8.30185	-19.4925	
2.89 1.987	2.9	1	0	0	0	0	16.749	-8.39995	-19.4925	
2.9 1.987	2.91	1	0	0	0	0	16.664	-8.49805	-19.4925	
2.91 1.987	2.92	1	0	0	0	0	16.578	-8.59615	-19.4925	
2.92 1.987	2.93	1	0	0	0	0	16.4911	-8.69425	-19.4925	
2.93 1.987	2.94	1	0	0	0	0	16.4031	-8.79235	-19.4925	
2.94 1.987	2.95	1	0	0	0	0	16.3142	-8.89045	-19.4925	
2.95 1.987	2.96	1	0	0	0	0	16.2244	-8.98855	-19.4925	
2.96 1.987	2.97	1	0	0	0	0	16.1335	-9.08665	-19.4925	
2.97 1.987	2.98	1	0	0	0	0	16.0416	-9.18475	-19.4925	
2.98 1.987	2.99	1	0	0	0	0	15.9488	-9.28285	-19.4925	
2.99 1.987	3	1	0	0	0	0	15.855	-9.38095	-19.4925	
3 1.987	3.01	1	0	0	0	0	15.7602	-9.47905	-19.4925	
3.01 1.987	3.02	1	0	0	0	0	15.6644	-9.57715	-19.4925	
3.02 1.987	3.03	1	0	0	0	0	15.5677	-9.67525	-19.4925	
3.03 1.987	3.04	1	0	0	0	0	15.47	-9.77335	-19.4925	
3.04 1.987	3.05	1	0	0	0	0	15.3712	-9.87145	-19.4925	
3.05 1.987	3.06	1	0	0	0	0	15.2715	-9.96955	-19.4925	
3.06 1.987	3.07	1	0	0	0	0	15.1709	-10.0676	-19.4925	
3.07 1.987	3.08	1	0	0	0	0	15.0692	-10.1657	-19.4925	
3.08 1.987	3.09	1	0	0	0	0	14.9666	-10.2638	-19.4925	
3.09 1.987	3.1	1	0	0	0	0	14.863	-10.3619	-19.4925	
3.1 1.987	3.11	1	0	0	0	0	14.7583	-10.46	-19.4925	
3.11 1.987	3.12	1	0	0	0	0	14.6528	-10.5581	-19.4925	
3.12 1.987	3.13	1	0	0	0	0	14.5462	-10.6562	-19.4925	
3.13 1.987	3.14	1	0	0	0	0	14.4387	-10.7543	-19.4925	
3.14 1.987	3.15	1	0	0	0	0	14.3301	-10.8524	-19.4925	
3.15 1.987	3.16	1	0	0	0	0	14.2206	-10.9505	-19.4925	
3.16 1.987	3.17	1	0	0	0	0	14.1101	-11.0486	-19.4925	
3.17 1.987	3.18	1	0	0	0	0	13.9987	-11.1467	-19.4925	
3.18 1.987	3.19	1	0	0	0	0	13.8862	-11.2448	-19.4925	
3.19 1.987	3.2	1	0	0	0	0	13.7728	-11.3429	-19.4925	
3.2 1.987	3.21	1	0	0	0	0	13.6584	-11.441	-19.4925	
3.21 1.987	3.22	1	0	0	0	0	13.543	-11.5391	-19.4925	
3.22 1.987	3.23	1	0	0	0	0	13.4266	-11.6372	-19.4925	
3.23 1.987	3.24	1	0	0	0	0	13.3093	-11.7353	-19.4925	
3.24 1.987	3.25	1	0	0	0	0	13.1909	-11.8334	-19.4925	
3.25 1.987	3.26	1	0	0	0	0	13.0716	-11.9315	-19.4925	
3.26 1.987	3.27	1	0	0	0	0	12.9513	-12.0296	-19.4925	
3.27 1.987	3.28	1	0	0	0	0	12.83	-12.1277	-19.4925	
3.28 1.987	3.29	1	0	0	0	0	12.7078	-12.2258	-19.4925	
3.29 1.987	3.3	1	0	0	0	0	12.5846	-12.3239	-19.4925	
3.3 1.987	3.31	1	0	0	0	0	12.4603	-12.422	-19.4925	
3.31 1.987	3.32	1	0	0	0	0	12.3351	-12.5201	-19.4925	
3.32 1.987	3.33	1	0	0	0	0	12.2089	-12.6182	-19.4925	
3.33 1.987	3.34	1	0	0	0	0	12.0818	-12.7163	-19.4925	
3.34 1.987	3.35	1	0	0	0	0	11.9536	-12.8144	-19.4925	
3.35 1.987	3.36	1	0	0	0	0	11.8245	-12.9125	-19.4925	
3.36 1.987	3.37	1	0	0	0	0	11.6944	-13.0106	-19.4925	
3.37 1.987	3.38	1	0	0	0	0	11.5633	-13.1087	-19.4925	
3.38 1.987	3.39	1	0	0	0	0	11.4312	-13.2068	-19.4925	
3.39 1.987	3.4	1	0	0	0	0	11.2982	-13.3049	-19.4925	
3.4 1.987	3.41	1	0	0	0	0	11.1642	-13.403	-19.4925	
3.41 1.987	3.42	1	0	0	0	0	11.0292	-13.5011	-19.4925	
3.42 1.987	3.43	1	0	0	0	0	10.8932	-13.5992	-19.4925	
3.43 1.987	3.44	1	0	0	0	0	10.7562	-13.6973	-19.4925	
3.44 1.987	3.45	1	0	0	0	0	10.6182	-13.7954	-19.4925	
3.45 1.987	3.46	1	0	0	0	0	10.4793	-13.8935	-19.4925	
3.46 1.987	3.47	1	0	0	0	0	10.3394	-13.9916	-19.4925	
3.47 1.987	3.48	1	0	0	0	0	10.1985	-14.0897	-19.4925	
3.48 1.987	3.49	1	0	0	0	0	10.0566	-14.1878	-19.4925	
3.49 1.987	3.5	1	0	0	0	0	9.91375	-14.2859	-19.4925	
3.5 1.987	3.51	1	0	0	0	0	9.76991	-14.384	-19.4925	
