7.2	0.0842861	0.146387	0	0
7.25	0.0915408	0.143805	0	0
7.3	0.0986671	0.141254	0	0
7.35	0.105667	0.138731	0	0
7.4	0.112541	0.136235	0	0
7.45	0.119291	0.133762	0	0
7.5	0.125917	0.13131	0	0
7.55	0.132422	0.128878	0	0
7.6	0.138805	0.126461	0	0
7.65	0.145068	0.124059	0	0
7.7	0.151211	0.121668	0	0
7.75	0.157235	0.119288	0	0
7.8	0.16314	0.116915	0	0
7.85	0.168927	0.114548	0	0
7.9	0.174595	0.112185	0	0
7.95	0.180145	0.109824	0	0
8	0.185578	0.107463	0	0
8.05	0.190892	0.105102	0	0
8.1	0.196088	0.102737	0	0
8.15	0.201165	0.100369	0	0
8.2	0.206125	0.097996	0	0
8.25	0.210965	0.0956166	0	0
8.3	0.215686	0.0932301	0	0
8.35	0.220288	0.0908358	0	0
8.4	0.22477	0.0884329	0	0
8.45	0.229131	0.0860209	0	0
8.5	0.233371	0.0835995	0	0
8.55	0.237491	0.0811683	0	0
8.6	0.241488	0.0787273	0	0
8.65	0.245363	0.0762765	0	0
8.7	0.249116	0.073816	0	0
8.75	0.252745	0.0713462	0	0
8.8	0.25625	0.0688675	0	0
8.85	0.259631	0.0663803	0	0
8.9	0.262888	0.0638855	0	0
8.95	0.26602	0.0613838	0	0
9	0.269026	0.0588761	0	0
9.05	0.271907	0.0563635	0	0
9.1	0.274663	0.0538471	0	0
9.15	0.277292	0.0513282	0	0
9.2	0.279795	0.0488082	0	0
9.25	0.282173	0.0462884	0	0
9.3	0.284424	0.0437704	0	0
9.35	0.28655	0.0412559	0	0
9.4	0.28855	0.0387464	0	0
9.45	0.290425	0.0362438	0	0
9.5	0.292174	0.0337498	0	0
9.55	0.2938	0.0312663	0	0
9.6	0.295301	0.0287951	0	0
9.65	0.29668	0.0263382	0	0
9.7	0.297935	0.0238976	0	0
9.75	0.29907	0.021475	0	0
9.8	0.300083	0.0190727	0	0
9.85	0.300977	0.0166923	0	0
9.9	0.301753	0.014336	0	0
9.95	0.302411	0.0120057	0	0
10	0.302954	0.00970317	0	0
10.05	0.303382	0.00743038	0	0
10.1	0.303697	0.00518912	0	0
10.15	0.303902	0.00298119	0	0
10.2	0.303996	0.000808311	0	0
10.25	0.303983	-0.00132786	0	0
10.3	0.303864	-0.00342571	0	0
10.35	0.303641	-0.00548371	0	0
10.4	0.303316	-0.00750041	0	0
10.45	0.302892	-0.00947443	0	0
10.5	0.30237	-0.0114045	0	0
10.55	0.301752	-0.0132894	0	0
10.6	0.301041	-0.0151279	0	0
10.65	0.30024	-0.0169192	0	0
10.7	0.29935	-0.0186622	0	0
10.75	0.298375	-0.0203562	0	0
10.8	0.297315	-0.0220003	0	0
10.85	0.296175	-0.023594	0	0
10.9	0.294957	-0.0251367	0	0
10.95	0.293663	-0.026628	0	0
11	0.292295	-0.0280674	0	0
11.05	0.290857	-0.0294549	0	0
11.1	0.28935	-0.0307901	0	0
11.15	0.287779	-0.032073	0	0
11.2	0.286144	-0.0333036	0	0
11.25	0.284449	-0.0344821	0	0
11.3	0.282697	-0.0356086	0	0
11.35	0.280889	-0.0366834	0	0
11.4	0.279029	-0.0377068	0	0
11.45	0.277119	-0.0386793	0	0
11.5	0.275162	-0.0396013	0	0
11.55	0.27316	-0.0404734	0	0
11.6	0.271116	-0.0412962	0	0
11.65	0.269031	-0.0420704	0	0
11.7	0.266909	-0.0427968	0	0
11.75	0.264752	-0.043476	0	0
11.8	0.262562	-0.0441089	0	0
11.85	0.260342	-0.0446965	0	0
11.9	0.258094	-0.0452396	0	0
11.95	0.255819	-0.0457392	0	0
12	0.25352	-0.0461962	0	0
12.05	0.2512	-0.0466117	0	0
12.1	0.24886	-0.0469866	0	0
12.15	0.246502	-0.0473221	0	0
12.2	0.244128	-0.0476193	0	0
12.25	0.241741	-0.0478791	0	0
12.3	0.239341	-0.0481028	0	0
12.35	0.236931	-0.0482914	0	0
12.4	0.234512	-0.048446	0	0
12.45	0.232087	-0.0485677	0	0
12.5	0.229656	-0.0486577	0	0
12.55	0.227222	-0.048717	0	0
