0.295	1	1.33397e-06	1.2795e-07	-6.66987e-07	2.22329e-07	4.44658e-07
0.3	1	1.33509e-06	1.30173e-07	-6.67543e-07	2.22514e-07	4.45029e-07
0.305	1	1.3362e-06	1.32398e-07	-6.68099e-07	2.227e-07	4.454e-07
0.31	1	1.33731e-06	1.34625e-07	-6.68656e-07	2.22885e-07	4.45771e-07
0.315	1	1.33843e-06	1.36854e-07	-6.69213e-07	2.23071e-07	4.46142e-07
0.32	1	1.33954e-06	1.39085e-07	-6.69771e-07	2.23257e-07	4.46514e-07
0.325	1	1.34066e-06	1.41317e-07	-6.70329e-07	2.23443e-07	4.46886e-07
0.33	1	1.34178e-06	1.43552e-07	-6.70888e-07	2.23629e-07	4.47259e-07
0.335	1	1.34289e-06	1.45788e-07	-6.71447e-07	2.23816e-07	4.47631e-07
0.34	1	1.34401e-06	1.48026e-07	-6.72006e-07	2.24002e-07	4.48004e-07
0.345	1	1.34513e-06	1.50266e-07	-6.72566e-07	2.24189e-07	4.48378e-07
0.35	1	1.34625e-06	1.52508e-07	-6.73127e-07	2.24376e-07	4.48751e-07
0.355	1	1.34738e-06	1.54752e-07	-6.73688e-07	2.24562e-07	4.49125e-07
0.36	1	1.3485e-06	1.56997e-07	-6.74249e-07	2.2475e-07	4.495e-07
0.365	1	1.34962e-06	1.59245e-07	-6.74811e-07	2.24937e-07	4.49874e-07
0.37	1	1.35075e-06	1.61494e-07	-6.75373e-07	2.25124e-07	4.50249e-07
0.375	1	1.35187e-06	1.63746e-07	-6.75936e-07	2.25312e-07	4.50624e-07
0.38	1	1.353e-06	1.65999e-07	-6.76499e-07	2.255e-07	4.51e-07
0.385	1	1.35413e-06	1.68254e-07	-6.77063e-07	2.25688e-07	4.51376e-07
0.39	1	1.35526e-06	1.70511e-07	-6.77627e-07	2.25876e-07	4.51752e-07
0.395	1	1.35638e-06	1.72769e-07	-6.78192e-07	2.26064e-07	4.52128e-07
0.4	1	1.35751e-06	1.7503e-07	-6.78757e-07	2.26252e-07	4.52505e-07
0.405	1	1.35865e-06	1.77292e-07	-6.79323e-07	2.26441e-07	4.52882e-07
0.41	1	1.35978e-06	1.79557e-07	-6.79889e-07	2.2663e-07	4.53259e-07
0.415	1	1.36091e-06	1.81823e-07	-6.80456e-07	2.26818e-07	4.53637e-07
0.42	1	1.36205e-06	1.84091e-07	-6.81023e-07	2.27007e-07	4.54015e-07
0.425	1	1.36318e-06	1.86361e-07	-6.8159e-07	2.27197e-07	4.54394e-07
0.43	1	1.36432e-06	1.88633e-07	-6.82158e-07	2.27386e-07	4.54772e-07
0.435	1	1.36545e-06	1.90907e-07	-6.82727e-07	2.27575e-07	4.55151e-07
0.44	1	1.36659e-06	1.93183e-07	-6.83296e-07	2.27765e-07	4.5553e-07
0.445	1	1.36773e-06	1.95461e-07	-6.83865e-07	2.27955e-07	4.5591e-07
0.45	1	1.36887e-06	1.9774e-07	-6.84435e-07	2.28145e-07	4.5629e-07
0.455	1	1.37001e-06	2.00022e-07	-6.85005e-07	2.28335e-07	4.5667e-07
0.46	1	1.37115e-06	2.02305e-07	-6.85576e-07	2.28525e-07	4.57051e-07
0.465	1	1.3723e-06	2.0459e-07	-6.86147e-07	2.28716e-07	4.57432e-07
0.47	1	1.37344e-06	2.06877e-07	-6.86719e-07	2.28906e-07	4.57813e-07
