0	0.12212	-0.00745663
0.1	0.172045	0.278612
0.2	0.23172	0.40752
0.3	0.294389	0.468553
0.4	0.357528	0.49763
0.5	0.419987	0.509603
0.6	0.481143	0.51146
0.7	0.540618	0.506879
0.8	0.598161	0.49796
0.9	0.653601	0.485972
1	0.706811	0.471718
1.1	0.757697	0.455726
1.2	0.80619	0.438363
1.3	0.852237	0.419898
1.4	0.895801	0.400545
1.5	0.936859	0.380485
1.6	0.975402	0.359882
1.7	1.01143	0.338892
1.8	1.04497	0.317668
1.9	1.07605	0.296361
2	1.10471	0.275118
2.1	1.131	0.254086
2.2	1.155	0.233407
2.3	1.17679	0.213217
2.4	1.19646	0.193644
2.5	1.21411	0.174808
2.6	1.22985	0.156815
2.7	1.24379	0.13976
2.8	1.25606	0.123724
2.9	1.26679	0.108771
3	1.27611	0.0949524
3.1	1.28414	0.082303
3.2	1.29102	0.0708426
3.3	1.29688	0.0605769
3.4	1.30184	0.0514979
3.5	1.30602	0.0435858
3.6	1.30956	0.0368095
3.7	1.31255	0.031129
3.8	1.31511	0.0264962
3.9	1.31734	0.0228572
4	1.31933	0.0201531
4.1	1.32118	0.0183222
4.2	1.32296	0.0173005
4.3	1.32474	0.0170236
4.4	1.32661	0.017427
4.5	1.3286	0.0184474
4.6	1.33078	0.0200233
4.7	1.33321	0.022095
4.8	1.33591	0.0246054
4.9	1.33892	0.0275002
5	1.34229	0.0307277
5.1	1.34602	0.0342388
5.2	1.35015	0.0379872
5.3	1.3547	0.0419291
5.4	1.35967	0.0460229
5.5	1.36507	0.0502293
5.6	1.37092	0.0545106
5.7	1.37721	0.0588312
5.8	1.38394	0.0631565
5.9	1.3911	0.0674537
6	1.39869	0.0716907
6.1	1.4067	0.0758366
6.2	1.4151	0.0798615
6.3	1.4239	0.0837363
6.4	1.43306	0.0874326
6.5	1.44256	0.0909232
6.6	1.45237	0.0941818
6.7	1.46248	0.097183
6.8	1.47284	0.0999029
6.9	1.48344	0.102319
7	1.49422	0.104411
7.1	1.50516	0.106159
7.2	1.51622	0.107548
7.3	1.52736	0.108562
7.4	1.53855	0.109192
7.5	1.54973	0.109429
7.6	1.56087	0.109269
7.7	1.57193	0.10871
7.8	1.58287	0.107756
7.9	1.59365	0.106414
8	1.60424	0.104693
8.1	1.61459	0.10261
8.2	1.62467	0.100182
8.3	1.63445	0.0974333
8.4	1.64391	0.0943895
8.5	1.65302	0.0910805
8.6	1.66175	0.0875389
8.7	1.67009	0.0838
8.8	1.67803	0.0799012
8.9	1.68554	0.0758813
9	1.69264	0.0717805
9.1	1.69932	0.0676393
9.2	1.70557	0.063498
9.3	1.71141	0.0593965
9.4	1.71684	0.0553733
9.5	1.72188	0.0514653
9.6	1.72655	0.0477074
9.7	1.73086	0.0441316
9.8	1.73484	0.0407673
9.9	1.73852	0.0376406
10	1.74192	0.0347741
