0	2	0.125
0.1	2.0125	0.131929
0.2	2.02569	0.138554
0.3	2.03955	0.144861
0.4	2.05403	0.150839
0.5	2.06912	0.156482
0.6	2.08477	0.161785
0.7	2.10094	0.166747
0.8	2.11762	0.171372
0.9	2.13476	0.175662
1	2.15232	0.179625
1.1	2.17029	0.183269
1.2	2.18861	0.186604
1.3	2.20727	0.189642
1.4	2.22624	0.192395
1.5	2.24548	0.194876
1.6	2.26496	0.197098
1.7	2.28467	0.199075
1.8	2.30458	0.200822
1.9	2.32466	0.202351
2	2.3449	0.203678
2.1	2.36527	0.204814
2.2	2.38575	0.205773
2.3	2.40633	0.206567
2.4	2.42698	0.207208
2.5	2.4477	0.207707
2.6	2.46847	0.208076
2.7	2.48928	0.208324
2.8	2.51011	0.208462
2.9	2.53096	0.208497
3	2.55181	0.208439
3.1	2.57265	0.208295
3.2	2.59348	0.208073
3.3	2.61429	0.20778
3.4	2.63507	0.207421
3.5	2.65581	0.207004
3.6	2.67651	0.206533
3.7	2.69716	0.206014
3.8	2.71777	0.205451
3.9	2.73831	0.204848
4	2.7588	0.20421
4.1	2.77922	0.203541
4.2	2.79957	0.202843
4.3	2.81985	0.20212
4.4	2.84007	0.201374
4.5	2.8602	0.200609
4.6	2.88026	0.199826
4.7	2.90025	0.199028
4.8	2.92015	0.198217
4.9	2.93997	0.197395
5	2.95971	0.196564
5.1	2.97937	0.195725
5.2	2.99894	0.194879
5.3	3.01843	0.194028
5.4	3.03783	0.193173
5.5	3.05715	0.192315
5.6	3.07638	0.191455
5.7	3.09553	0.190595
5.8	3.11458	0.189734
5.9	3.13356	0.188874
6	3.15245	0.188015
6.1	3.17125	0.187158
6.2	3.18996	0.186303
6.3	3.20859	0.185452
6.4	3.22714	0.184604
6.5	3.2456	0.183759
6.6	3.26397	0.182919
6.7	3.28227	0.182084
6.8	3.30047	0.181253
6.9	3.3186	0.180427
7	3.33664	0.179607
7.1	3.3546	0.178792
7.2	3.37248	0.177983
7.3	3.39028	0.17718
7.4	3.408	0.176383
7.5	3.42564	0.175593
7.6	3.4432	0.174808
7.7	3.46068	0.17403
7.8	3.47808	0.173258
7.9	3.49541	0.172493
8	3.51266	0.171734
8.1	3.52983	0.170982
8.2	3.54693	0.170237
8.3	3.56395	0.169498
8.4	3.5809	0.168766
8.5	3.59778	0.16804
8.6	3.61458	0.167321
8.7	3.63131	0.166609
8.8	3.64797	0.165903
8.9	3.66456	0.165204
9	3.68108	0.164511
9.1	3.69754	0.163825
9.2	3.71392	0.163146
9.3	3.73023	0.162473
9.4	3.74648	0.161806
9.5	3.76266	0.161145
9.6	3.77878	0.160491
9.7	3.79482	0.159844
9.8	3.81081	0.159202
9.9	3.82673	0.158567
10	3.84259	0.157937
10.1	3.85838	0.157314
10.2	3.87411	0.156697
10.3	3.88978	0.156085
10.4	3.90539	0.15548
10.5	3.92094	0.15488
10.6	3.93643	0.154286
10.7	3.95185	0.153698
10.8	3.96722	0.153115
10.9	3.98254	0.152538
11	3.99779	0.151966
11.1	4.01299	0.1514
11.2	4.02813	0.150839
11.3	4.04321	0.150283
11.4	4.05824	0.149733
11.5	4.07321	0.149188
11.6	4.08813	0.148648
11.7	4.10299	0.148113
11.8	4.11781	0.147583
11.9	4.13256	0.147058
12	4.14727	0.146537
12.1	4.16192	0.146022
12.2	4.17653	0.145511
12.3	4.19108	0.145005
12.4	4.20558	0.144504
12.5	4.22003	0.144007
12.6	4.23443	0.143515
12.7	4.24878	0.143027
12.8	4.26308	0.142544
12.9	4.27734	0.142065
13	4.29154	0.14159
13.1	4.3057	0.141119
13.2	4.31981	0.140653
13.3	4.33388	0.140191
13.4	4.3479	0.139733
13.5	4.36187	0.139279
13.6	4.3758	0.138829
13.7	4.38968	0.138383
13.8	4.40352	0.13794
13.9	4.41732	0.137502
14	4.43107	0.137067
14.1	4.44477	0.136636
14.2	4.45844	0.136209
14.3	4.47206	0.135786
14.4	4.48564	0.135366
14.5	4.49917	0.134949
14.6	4.51267	0.134536
14.7	4.52612	0.134127
14.8	4.53953	0.133721
14.9	4.55291	0.133318
15	4.56624	0.132919
15.1	4.57953	0.132523
15.2	4.59278	0.13213
15.3	4.60599	0.131741
15.4	4.61917	0.131354
15.5	4.6323	0.130971
15.6	4.6454	0.130591
15.7	4.65846	0.130214
15.8	4.67148	0.12984
15.9	4.68447	0.129469
16	4.69741	0.129101
16.1	4.71032	0.128736
16.2	4.7232	0.128373
16.3	4.73603	0.128014
16.4	4.74883	0.127657
16.5	4.7616	0.127303
16.6	4.77433	0.126952
16.7	4.78703	0.126604
16.8	4.79969	0.126258
16.9	4.81231	0.125915
17	4.8249	0.125575
17.1	4.83746	0.125237
17.2	4.84998	0.124901
17.3	4.86248	0.124569
17.4	4.87493	0.124238
17.5	4.88736	0.123911
17.6	4.89975	0.123585
17.7	4.91211	0.123262
17.8	4.92443	0.122942
17.9	4.93673	0.122623
18	4.94899	0.122308
18.1	4.96122	0.121994
18.2	4.97342	0.121683
18.3	4.98559	0.121374
18.4	4.99772	0.121067
18.5	5.00983	0.120762
18.6	5.02191	0.12046
18.7	5.03395	0.120159
18.8	5.04597	0.119861
18.9	5.05795	0.119565
19	5.06991	0.119271
19.1	5.08184	0.118979
19.2	5.09374	0.118689
19.3	5.10561	0.118401
19.4	5.11745	0.118115
19.5	5.12926	0.117831
19.6	5.14104	0.117549
19.7	5.15279	0.117269
19.8	5.16452	0.116991
19.9	5.17622	0.116715
